savegbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
919451718	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14409	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Atacames	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.867	-79.85	3057.0						1966-06-01T00:00:00Z	1	6	1966	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14409				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:50.733Z
919449652	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14603	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Rio Blanca	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.30768	-78.457	9115.0						1967-05-25T00:00:00Z	25	5	1967	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14603				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:49.147Z
919445932	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14599	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Rio Cayopa	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.09048	-79.0	22115.0						1967-08-25T00:00:00Z	25	8	1967	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14599				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:49.772Z
919445927	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14609	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Esmeraldas	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.9833	-79.7	3615.0						1966-04-01T00:00:00Z	1	4	1966	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14609				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:49.766Z
919445170	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14589	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Rio Cayopa	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.09048	-79.0	22115.0						1967-07-11T00:00:00Z	11	7	1967	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14589				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:49.373Z
919444214	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.9407	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Cangne	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862									1963-04-10T00:00:00Z	10	4	1963	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.9407				CC0_1_0		Charles M. Fugler		NATIVE	2020-02-10T12:00:47.350Z
919443874	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.8612	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Montanas de Cupa	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.39638	-79.47747	14615.0						1963-08-05T00:00:00Z	5	8	1963	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.8612	64			CC0_1_0		Charles M. Fugler		NATIVE	2020-02-10T12:00:46.195Z
919443640	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.12210	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Quininde	Manabí	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.333	-79.467	11657.0						1965-09-12T00:00:00Z	12	9	1965	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.12210				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:46.284Z
919443607	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.12209	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Rio Quininde	Manabí	present		311e2740-f15a-11d8-b22f-b8a03c50a862	-0.26233	-79.71041	28115.0						1964-07-08T00:00:00Z	8	7	1964	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.12209				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:46.261Z
919443140	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14608	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Bua	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.04977	-79.56108	7615.0						1967-03-03T00:00:00Z	3	3	1967	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14608				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:46.031Z
919441185	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14727	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Santo Domingo	Pichincha	present		311e2740-f15a-11d8-b22f-b8a03c50a862	-0.25	-79.15	6115.0						1967-10-02T00:00:00Z	2	10	1967	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14727				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:50.049Z
919440646	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.8471	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Las Montanas de Cole	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.4667	-79.3833	12615.0						1963-01-01T00:00:00Z			1963	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.8471				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:48.483Z
919439929	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14606	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Bua	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.04977	-79.56108	7615.0						1966-02-20T00:00:00Z	20	2	1966	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14606				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:48.954Z
919439928	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14596	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Chila	Manabí	present		311e2740-f15a-11d8-b22f-b8a03c50a862	-0.117	-80.067	5257.0						1967-04-12T00:00:00Z	12	4	1967	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14596				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:48.953Z
919439395	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14574	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Bua	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.04977	-79.56108	7615.0						1966-05-07T00:00:00Z	7	5	1966	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14574				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:48.301Z
919437777	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.9389	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Timbre	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.95	-78.883	4857.0						1963-12-25T00:00:00Z	25	12	1963	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.9389				CC0_1_0		Charles M. Fugler		NATIVE	2020-02-10T12:00:45.474Z
919437768	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.9390	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Timbre	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.95	-78.883	4857.0						1963-12-14T00:00:00Z	14	12	1963	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.9390				CC0_1_0		Charles M. Fugler		NATIVE	2020-02-10T12:00:45.478Z
919436838	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.8597	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Montanas de Chancamita	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862									1963-08-24T00:00:00Z	24	8	1963	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.8597	20			CC0_1_0		Charles M. Fugler		NATIVE	2020-02-10T12:00:51.205Z
919436751	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14387	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Rio Verde	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	1.067	-79.417	1757.0						1966-02-28T00:00:00Z	28	2	1966	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14387				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:51.016Z
919436181	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14422	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Santo Domingo	Pichincha	present		311e2740-f15a-11d8-b22f-b8a03c50a862	-0.25	-79.15	6115.0						1966-03-20T00:00:00Z	20	3	1966	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14422				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:50.754Z
919435571	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.8472	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Las Montanas de Cole	Esmeraldas	present		311e2740-f15a-11d8-b22f-b8a03c50a862	0.4667	-79.3833	12615.0						1963-01-01T00:00:00Z			1963	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.8472				CC0_1_0		Charles M. Fugler		NATIVE	2020-02-10T12:00:49.540Z
