name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,recordedBy,http://unknown.org/occurrenceDetails,institutionCode,rights,eventTime,occurrenceRemarks,identificationID,individualCount,elevation,elevationAccuracy,continent,eventID,habitat,institutionID,dynamicProperties,samplingEffort,county,municipality,fieldNumber,language,type,preparations,occurrenceStatus,vernacularName,verbatimElevation,identifiedBy,higherGeography,locality,locationID,ownerInstitutionCode,datasetID,samplingProtocol,accessRights,projectId,footprintWKT,parentEventID,eventRemarks
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.9741,3.570944,cdround,gbif,2235615953,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.490+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,1,31,1/31/18,NA,2020-02-10T10:39:22.490+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.17882E+15,NA,NA,NA,NA,NA,2235615953,Las Hermosas,4.56749E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,9:09:00,Comedero,NA,NA,3687,NA,NA,5.17882E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3687,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.57175 -75.97325, 3.570844444 -75.97786111)",403_4,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.955722,3.584194,cdround,gbif,2235615961,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.479+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,1,29,1/29/18,NA,2020-02-10T10:39:22.479+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.53066E+15,NA,NA,NA,NA,NA,2235615961,Las Hermosas,5.58784E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,9:07:00,Sobadero,NA,NA,3515,NA,NA,5.53066E+15,Bosque,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3515,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.583861111 -75.95522222, 3.583777778 -75.95805556)",403_3,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.939694,3.593861,cdround,gbif,2235615965,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.502+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,1,27,1/27/18,NA,2020-02-10T10:39:22.502+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,6.30472E+15,NA,NA,NA,NA,NA,2235615965,Las Hermosas,5.69339E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,09:12:00/15:00:00,Sendero,NA,NA,3299,NA,NA,6.30472E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3299,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.5945 -75.94152778, 3.594388889 -75.94291667)",404_1,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.957722,3.570806,cdround,gbif,2235615997,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.492+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,1,28,1/28/18,NA,2020-02-10T10:39:22.492+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.24919E+15,NA,NA,NA,NA,NA,2235615997,Las Hermosas,5.02489E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,NA,Comedero,NA,NA,3740,NA,NA,5.24919E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3740,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.571055556 -75.95766667, 3.570861111 -75.96138889)",403_1,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.912889,3.599417,cdround,gbif,2235616018,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.482+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,1,30,1/30/18,NA,2020-02-10T10:39:22.482+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.09086E+15,NA,NA,NA,NA,NA,2235616018,Las Hermosas,6.25634E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,09:20:00/10:50:00,"sendero, Pelo",NA,NA,2901,NA,NA,5.09086E+15,Bosque,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,2901,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.600333333 -75.91261111, 3.599333333 -75.91319444)",405_2,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.969528,3.572417,cdround,gbif,2235616033,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.499+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,1,29,1/29/18,NA,2020-02-10T10:39:22.499+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,6.09361E+15,NA,NA,NA,NA,NA,2235616033,Las Hermosas,6.15079E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,NA,Comedero y Sendero,NA,NA,3628,NA,NA,6.09361E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3628,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.655138889 -75.97027778, 3.573638889 -75.96730556)",403_2,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.889941,5.535894,"cdround,gass84",gbif,1836651141,"Tremarctos ornatus (F.G.Cuvier, 1825)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2020-03-05T20:04:03.848+0000,2020-03-05T21:29:08.229+0000,203,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-03-18T18:03:32,31379,Antioquia,2018,2,5,2/5/18,2018-08-15T02:36:03.000+0000,2020-03-05T21:29:08.229+0000,https://www.inaturalist.org/observations/10293762,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Ken Chamberlain,10293762,kenchamberlain,Coordinate uncertainty increased to 31379m to protect threatened taxon,2018/02/05 1:31 PM PST,iNaturalist research-grade observations,Observations,1836651141,Colombia,https://www.inaturalist.org/observations/10293762,41657,10293762,Ken Chamberlain,https://www.inaturalist.org/observations/10293762,iNaturalist,copyright Ken Chamberlain some rights reserved,21:31:00Z,"At base of palm, observed this bear sliding down the palm with José Castaño, of Jardin. We searched the area by scanning from the road for several hours after reports of bears observed (and photographed) in the area by bird guides. The bear was feeding at the tops of wax palms. Many broken palm tops were observed, totaling approx. 30 palms. The palm in the photo shows a typical broken top. A regrettably poor photo.",22860605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-76.018031,1.937145,"cdround,gass84",gbif,1847494187,"Tremarctos ornatus (F.G.Cuvier, 1825)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2020-03-05T20:04:03.848+0000,2020-03-05T21:28:57.348+0000,203,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,2018-05-11T20:44:56,31442,Huila,2018,2,17,2/17/18,2019-12-04T11:10:03.000+0000,2020-03-05T21:28:57.348+0000,https://www.inaturalist.org/observations/12360432,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,William,12360432,william4720,Coordinate uncertainty increased to 31442m to protect threatened taxon,2018-02-17 12:39:05 p.m. GMT-05:00,iNaturalist research-grade observations,Observations,1847494187,"Huila, CO",https://www.inaturalist.org/observations/12360432,41657,12360432,William,https://www.inaturalist.org/observations/12360432,iNaturalist,copyright William some rights reserved,07:39:05Z,Se encuentra en la vereda la esperanza en árbol de roble blanco quercus humboldtii,27011093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.854978,-9.774358,"gass84,txmatfuz",gbif,1932935936,"Tremarctos ornatus (F.G.Cuvier, 1825)",375eb3fe-af43-4d37-815a-d8bd891e8ca5,1e36575b-aaaf-4171-b226-846f766a516d,60085a92-6bba-4b2c-aa21-3e3b5d736da1,US,DWC_ARCHIVE,2020-02-04T16:12:27.225+0000,2020-02-10T10:50:57.184+0000,46,UNKNOWN,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,Huanuco,2018,2,28,2/28/18,NA,2020-02-10T10:50:57.184+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,PE,Peru,NA,TO:PE:NF029,NA,NA,NA,NA,NA,1932935936,NA,TO:PE:NF029,NA,NA,Nereyda Falconi,NA,NA,NA,20:19,camera trap event,NA,NA,NA,NA,NA,NA,NA,University of Massachusetts at Amherst,NA,3010 camera days,NA,NA,NA,NA,NA,NA,NA,NA,2691.28,NA,NA,pillao,NA,NA,NA,NA,NA,Spectacled bear compilation Peru,NA,NA,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.833556,3.812444,cdround,gbif,2235615850,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.508+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,20,2/20/18,NA,2020-02-10T10:39:22.508+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.02049E+15,NA,NA,NA,NA,NA,2235615850,Las Hermosas,5.55265E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,13:49:00,Huella y Heces,NA,NA,3943,NA,NA,5.02049E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3943,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.810472222 -75.83575, 3.812694444 -75.83230556)",324_1,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.832889,3.884667,cdround,gbif,2235615886,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.481+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,18,2/18/18,NA,2020-02-10T10:39:22.481+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,6.3575E+15,NA,NA,NA,NA,NA,2235615886,Las Hermosas,6.53782E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,13:03:00,Comedero y Sendero,NA,NA,3564,NA,NA,6.3575E+15,Bosque,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3564,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.885388889 -75.83338889, 3.882055556 -75.83247222)",291_3,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.857889,3.84175,cdround,gbif,2235615891,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.507+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,20,2/20/18,NA,2020-02-10T10:39:22.507+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,4.73901E+15,NA,NA,NA,NA,NA,2235615891,Las Hermosas,6.1156E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,15:42:00,Comedero,NA,NA,3938,NA,NA,4.73901E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3938,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.844527778 -75.85847222, 3.841555556 -75.85788889)",307_4,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.857389,3.823361,cdround,gbif,2235615892,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.506+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,21,2/21/18,NA,2020-02-10T10:39:22.506+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.31713E+15,NA,NA,NA,NA,NA,2235615892,Las Hermosas,6.39708E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,13:38:00,Hechadero,NA,NA,3747,NA,NA,5.31713E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3747,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.82975 -75.85541667, 3.826944444 -75.85747222)",307_2,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.833667,3.888889,cdround,gbif,2235615893,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.508+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,18,2/18/18,NA,2020-02-10T10:39:22.508+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.2316E+15,NA,NA,NA,NA,NA,2235615893,Las Hermosas,5.41192E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,NA,Sobadero y Sendero,NA,NA,3446,NA,NA,5.2316E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3446,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.889472222 -75.83341667, 3.886083333 -75.83322222)",291_2,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.832306,3.892167,cdround,gbif,2235615903,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.485+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,18,2/18/18,NA,2020-02-10T10:39:22.485+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.79455E+15,NA,NA,NA,NA,NA,2235615903,Las Hermosas,5.97487E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,12:59:00,Comedero,NA,NA,3467,NA,NA,5.79455E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3467,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.891888889 -75.83113889, 3.890555556 -75.83369444)",291_2,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.855639,3.829778,cdround,gbif,2235615917,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.476+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,21,2/21/18,NA,2020-02-10T10:39:22.476+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,6.28713E+15,NA,NA,NA,NA,NA,2235615917,Las Hermosas,5.27118E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,10:27:00,sendero,NA,NA,3819,NA,NA,6.28713E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3819,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.823194444 -75.85588889, 3.824944444 -75.85716667)",307_2,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.852333,3.829472,cdround,gbif,2235615943,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.487+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,21,2/21/18,NA,2020-02-10T10:39:22.487+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,4.59828E+15,NA,NA,NA,NA,NA,2235615943,Las Hermosas,5.83413E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,9:39:00,Comedero,NA,NA,3468,NA,NA,4.59828E+15,Páramo,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3468,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.83025 -75.85016667, 3.82936111 -75.85277778)",307_1,NA
"Tremarctos ornatus (F.G.Cuvier, 1825)",-75.839639,3.801611,cdround,gbif,2235615947,"Tremarctos ornatus (F.G.Cuvier, 1825)",a40ef31c-3847-4d6b-b921-d7da9c743c09,ab13adb9-ce23-444d-87c9-ce41f03ef2b3,5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc,CO,DWC_ARCHIVE,2020-02-04T15:00:40.046+0000,2020-02-10T10:39:22.485+0000,22,HUMAN_OBSERVATION,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)",Animalia,Chordata,Carnivora,Ursidae,Tremarctos,Tremarctos ornatus,Tremarctos,ornatus,SPECIES,ACCEPTED,NA,NA,NA,2018,2,21,2/21/18,NA,2020-02-10T10:39:22.485+0000,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,WGS84,Mammalia,CO,Colombia,Parques Nacionales Naturales de Colombia,5.68899E+15,NA,NA,NA,NA,NA,2235615947,Las Hermosas,6.67855E+15,NA,NA,NA,NA,Parques Nacionales Naturales de Colombia,NA,10:41:00,Sendero y Heces,NA,NA,3694,NA,NA,5.68899E+15,Bosque,830.016.624-7,NA,NA,NA,NA,NA,NA,Event,NA,NA,Oso de anteojos,3694,NA,NA,Parque Nacional Natural Las Hermosas Gloria Valencia de Castaño,NA,PNN,NA,Transecto,NA,NA,"LINESTRING (3.801916667 -75.83961111, 3.798305556 -75.83861111)",324_3,NA
